,charge.t1,charge.t2,charge.t3,charge.t4,charge.t5,charge.t6,charge.t7,charge.t8,charge.rate1,charge.rate2,charge.rate3,charge.rate4,charge.ramp1,charge.ramp2,charge.ramp3,charge.ramp4,charge.ramp5,charge.ramp6,charge.ramp7,charge.ramp8,charge.T0,charge.T1,charge.T2,charge.T3,charge.T4,charge.T5,charge.T6,charge.T7,charge.T_target,charge.iSOC,aging.an_len_expansion,aging.ca_len_expansion,aging.an_void_eps,aging.ca_void_eps,aging.an_i0_factor,aging.ca_i0_factor,aging.el_kappa_factor,aging.an_LiLoss,aging.an_LAM,aging.ca_LAM,aging.SOH
64,14.1818182,65.4545455,125.8237762,145.7622378,250.8822378,321.4422378,628.727952,864.0136663,3.3,6.5,5.0,2.8,0.0366667,0.0313576,0.1333333,0.127587,0.1283333,0.0086947,0.015,0.0167734,289.15,289.67,291.2777879,299.3270186,301.8709069,315.3613069,315.9748016,320.5840873,326.6683825,0.08,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1
65,19.3333333,26.0,136.6470588,215.0,236.3333333,353.0,566.0,768.5,5.4,6.8,5.4,2.4,0.1516667,0.1509852,0.24,0.0138197,0.0383333,0.0525966,-1.34e-05,-0.0015124,290.15,293.0822222,294.0887899,320.6440841,321.7268944,322.5446721,328.6809448,328.6780834,324.3248541,0.07,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1
66,101.3333333,224.0,260.0,266.6857143,430.9357143,588.4357143,696.4357143,974.15,5.4,7.0,3.2,2.1,0.1516667,0.0071224,0.0117088,0.0082736,0.0046675,0.0051964,0.01,0.0097918,294.15,309.5188889,310.392572,310.8140891,310.8694038,311.6360456,312.4544789,313.5344789,314.5480402,0.02,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1
67,106.3880597,189.6716418,197.2065255,329.4855953,365.4855953,394.9401407,546.9401407,634.9401407,6.7,4.3,3.3,3.6,0.165,0.1744744,0.0233333,0.0208557,0.0333333,0.0362211,0.0166667,-0.0016048,292.15,309.7040299,324.2348807,324.4106946,327.1694718,328.3694718,329.4363466,331.96968,330.8503171,0.13,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1
68,26.1818182,94.9090909,134.5090909,207.9490909,379.3090909,465.7090909,704.6181818,737.3454545,3.3,5.0,2.5,2.2,0.015,0.0097661,0.075,0.0757667,0.0083333,0.009768,0.0066667,0.004037,314.15,314.5427273,315.213923,318.183923,323.7482271,325.1762271,326.020181,327.6129082,330.1780647,0.36,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1
69,43.4285714,122.8571429,295.4453782,397.092437,409.6141761,503.5272196,679.2072196,875.0472196,6.3,3.4,2.3,2.5,0.1183333,0.1090332,0.0383333,-0.0032974,0.0066667,0.0042884,-0.0020046,-0.0060472,296.15,301.2890476,309.9493958,316.5652782,316.2301091,316.3135873,316.7163206,316.3641524,315.432056,0.15,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1
70,84.5217391,112.6956522,251.7544757,341.4015345,425.717324,458.8752187,554.5825358,686.2898529,4.6,5.1,3.8,4.1,0.0283333,0.0245245,0.0333333,-0.0044356,0.0183333,-0.0047812,-0.0004032,0.0019243,310.15,312.5447826,313.2357326,317.8710267,317.4733889,319.0191784,318.8606438,318.8220514,317.4985211,0.1,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1
71,16.0,97.0,125.9565217,161.173913,279.173913,480.173913,602.798913,731.048913,3.6,4.6,3.6,3.2,0.06,0.0555589,0.0283333,0.0404456,0.045,0.0039592,0.0010985,0.001212,302.15,303.11,307.610272,308.4307068,309.855094,315.165094,315.9608951,316.095598,317.7186214,0.23,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1
72,75.9130435,119.7391304,216.5962733,292.8819876,524.310559,764.310559,983.910559,1160.310559,4.6,4.2,2.1,2.0,0.0283333,0.0182964,0.0433333,0.0391043,0.0066667,0.0063421,-0.0007706,-0.0019277,315.15,317.3008696,318.1027282,322.2998711,325.2829742,326.8258313,328.3479277,328.1787133,326.6400637,0.1,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1
73,25.3333333,88.6666667,176.5490196,231.6078431,321.6078431,419.1867905,490.3495812,497.0472556,5.4,3.4,3.8,4.3,0.0583333,0.0742718,0.03,0.0328484,0.0633333,-0.0037708,0.0266667,-0.0108558,303.15,304.6277778,309.3316554,311.968126,313.7767223,319.4767223,319.1087693,321.0064437,319.3685846,0.39,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1
74,114.6315789,179.0526316,250.5383459,302.9954887,428.9954887,628.7954887,691.4041844,847.9259235,3.8,7.0,2.0,2.3,0.04,0.0407815,0.0006736,-0.0064109,0.0116667,0.0115741,0.0233333,0.0211545,293.15,297.7352632,300.3624484,300.4105983,300.0743027,301.5443027,303.8568114,305.3176809,308.5634043,0.2,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1
75,24.75,67.5,147.8076923,209.6538462,236.9265734,286.0174825,340.0174825,449.3031968,6.4,3.9,3.3,2.8,0.0533333,0.0326074,0.02,0.0153861,0.015,0.021646,0.01,0.0143477,316.15,317.47,318.8639649,320.4701188,321.4216907,321.8307816,322.8934016,323.4334016,328.4188894,0.48,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1
76,53.3793103,76.9655172,222.0905172,343.5905172,402.0905172,461.4905172,564.2222246,600.2222246,5.8,3.2,4.0,4.1,0.0433333,0.020462,0.0133333,0.0105106,0.02,0.0144841,0.0216667,0.0157123,311.15,313.4631034,313.9457255,315.8807255,317.1577621,318.3277621,319.1881172,321.4139708,330.272545,0.3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1
77,91.125,183.375,259.1644737,273.375,319.1931818,322.4659091,361.1000554,455.9293237,3.2,3.8,4.4,4.1,0.0133333,0.0172989,0.0566667,0.053068,0.025,0.0279086,0.035,0.028417,303.15,304.365,305.96082,310.2555569,311.0096811,312.1551356,312.2464729,313.598668,316.1398667,0.48,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1
78,98.4375,133.875,195.75,227.25,314.0192308,434.0192308,454.7884615,525.4038462,6.4,3.2,3.9,2.6,0.1366667,0.0005004,0.0133333,0.0146377,-0.0071042,-0.0114038,0.0083333,0.0046933,316.15,329.603125,329.6208571,330.4458571,330.906944,330.2905151,328.9220551,329.0951321,330.3322992,0.34,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1
79,96.2181818,121.7454545,135.794235,323.6966741,378.1152787,409.0920229,648.5702838,836.3963707,5.5,4.1,4.3,2.3,0.095,0.0856738,0.0766667,0.0747708,0.0233333,0.0234291,-0.0010706,-0.0011597,301.15,310.2907273,312.4777457,313.5548188,327.6044324,328.8741998,329.5999566,329.3435805,328.88566,0.16,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1
80,63.9183673,152.0816327,196.0228091,223.0228091,286.4804362,323.0906057,413.9087876,426.1815148,4.9,6.8,5.9,4.4,0.0733333,0.0628105,0.06,-0.031011,0.0067861,0.0049741,-0.0001606,-0.0045548,312.15,316.8373469,322.3749252,325.0113958,324.1740994,324.6047286,324.7868298,324.7722416,324.6322559,0.32,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1
81,58.5,164.25,252.4852941,311.0735294,389.9671464,425.9671464,460.3671464,502.7671464,3.2,5.1,4.7,4.5,0.0383333,0.0368811,0.0583333,0.0628582,0.0533333,0.0624872,0.0583333,0.0534944,298.15,300.3925,304.2926725,309.4397313,313.1224832,317.3301428,319.5796831,321.5863498,323.140289,0.35,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1
82,35.55,81.0,96.6521739,202.3043478,265.9966555,452.9197324,668.9197324,866.9197324,8.0,4.6,2.6,3.0,0.0833333,0.0990967,0.0283333,0.0249851,0.0083333,0.0058921,0.0029523,0.0014596,308.15,311.1125,315.6164444,316.0599227,318.6996564,319.2304257,320.3318023,320.969509,320.906298,0.09,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1
83,98.4,190.4,279.7076923,319.1692308,446.4549451,599.4549451,633.8185814,696.0003996,4.5,5.2,2.8,2.2,0.0383333,0.0408965,0.005023,0.0029118,0.0116667,-0.0021952,0.0116667,0.0145456,299.15,302.922,306.6844817,307.1330774,307.2479795,308.7329795,308.3971156,308.7980247,307.6656312,0.25,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1
84,43.902439,168.5853659,270.7078148,346.3812842,368.2384271,432.5241414,612.5241414,708.5241414,4.1,4.9,2.8,3.0,0.045,0.0306208,0.0533333,-0.0014833,0.01,0.0087991,-0.0021869,-0.0005748,316.15,318.1256098,321.9434984,327.390029,327.2777801,327.4963515,328.0620109,327.668362,327.0369803,0.22,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1
85,37.4794521,94.6849315,151.4122042,262.6849315,319.3657826,334.6849315,516.0695469,611.6080084,7.3,3.3,4.7,2.6,0.2033333,0.2027789,0.015,0.0237192,-0.0076437,-0.002905,-0.0003977,-0.001154,305.15,312.7708219,324.3708846,325.2217937,327.861092,327.4278377,327.3833349,327.3112038,324.6629919,0.31,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1
86,106.8,267.6,358.725,528.6,659.64,841.08,986.58,1123.08,3.0,3.2,2.5,2.4,0.02,0.0245966,-0.0025747,0.0001002,0.0083333,-0.0005942,-0.002275,-0.0011907,316.15,318.286,322.2411299,322.0065088,322.0235249,323.1155249,323.0077176,322.6767089,321.28744,0.09,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1
87,37.2413793,98.0689655,172.8381963,239.9920424,331.7063282,350.563471,386.563471,393.5878613,5.8,5.2,4.2,4.1,0.135,0.1204032,0.0633333,0.0714184,0.0233333,0.0140025,0.0316667,0.0282336,300.15,305.1775862,312.5014235,317.2368081,322.0328262,324.1728262,324.4368726,325.5768726,325.8112364,0.41,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1
88,103.2631579,216.9473684,325.7845777,417.0403917,502.4118202,663.8975345,738.5642012,866.5642012,3.8,4.3,3.5,2.7,0.0433333,0.0452075,0.04,0.0478947,-0.0038928,-0.0005313,-0.0001361,-0.0018792,292.15,296.6247368,301.7641184,306.1176068,310.4882754,310.1559413,310.0701498,310.0599867,309.0478443,0.09,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1
89,106.1538462,229.8461538,268.9318681,366.6461538,405.6461538,517.3961538,764.4870629,903.577972,3.9,3.5,4.8,2.2,0.05,0.0047232,0.06,-0.0006193,-0.0169993,-0.0218145,0.0066667,0.0070358,298.15,303.4576923,304.0419122,306.3870551,306.3265435,305.663572,303.2258023,304.873075,304.5762853,0.13,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1
90,32.4,51.6,87.0098361,144.2557377,235.1128806,430.541452,577.541452,747.041452,6.0,6.1,2.1,2.4,0.0533333,0.0516233,0.1233333,0.1130603,0.0116667,-0.002029,-0.0015446,0.0014164,301.15,302.878,303.8691665,308.2363796,314.7086198,315.7686198,315.3720898,315.1450321,314.197298,0.33,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1
91,28.8,69.3,153.0818182,215.9181818,343.3027972,348.8412587,475.4219039,543.9380329,8.0,5.5,3.9,3.1,0.255,0.230047,-0.0025683,0.0002241,-0.0090471,-0.0101223,0.0075909,0.0155813,293.15,300.494,309.8109042,309.5957244,309.6098071,308.4573434,308.4012812,309.3621476,308.5568957,0.26,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1
92,75.761194,170.3283582,213.9437428,236.097589,307.3628951,355.1179971,452.6663842,572.2792875,6.7,5.2,4.9,3.1,0.0583333,0.086615,-0.0044407,-0.0069759,-0.0080947,-0.0115648,-0.0021343,-0.003402,311.15,315.569403,323.7603381,323.5666547,323.4121106,322.835239,322.2829587,322.0747577,318.2063436,0.19,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1
93,73.44,227.52,248.2657627,370.9098305,414.2944459,593.371369,611.9168235,634.8259144,5.0,5.9,3.9,3.3,0.0333333,0.0347636,0.1333333,0.149946,-0.0062653,-0.0060737,-0.0010767,-0.0024508,310.15,312.598,317.9543802,320.7204819,339.1104726,338.8386566,337.7510035,337.7310351,324.4301204,0.12,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1
94,20.0769231,56.0769231,77.5694604,94.7634902,210.7634902,273.7634902,355.4557979,547.9173364,5.2,6.7,3.6,2.6,0.1416667,0.1420102,0.1333333,0.1736389,0.0683333,0.0628708,0.0266667,0.0244133,285.15,287.9942308,293.1065989,295.9722706,298.9578227,306.8844894,310.8453487,313.0238103,320.2345216,0.42,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1
95,143.0,226.0,331.3658537,461.3170732,471.6027875,730.4599303,795.6027875,1039.0313589,3.6,4.1,2.1,2.1,0.0583333,0.0023931,0.04,0.0008448,0.0183333,0.0195717,-0.0004444,-0.0007894,295.15,303.4916667,303.6902915,307.9049256,308.0147064,308.2032778,313.2695452,313.2405932,309.1007309,0.12,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1
96,57.5064935,87.8961039,202.0237635,235.7258911,239.3993605,304.7871156,316.5080459,400.2289761,7.7,4.7,4.9,4.3,0.3083333,0.2741964,0.0666667,0.0681369,0.0316667,0.0358879,0.0233333,0.0121949,287.15,304.8811688,313.2138914,320.8224021,323.1187604,323.2350869,325.5817151,325.8552035,330.2463251,0.36,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1
97,113.7272727,143.1818182,206.6394453,268.2665639,343.0357947,367.9588716,526.782401,709.9588716,4.4,5.9,3.9,3.4,0.08,-0.0089925,-0.0019762,-0.0201104,-0.0072847,-0.0090728,-0.0014414,-0.0067604,303.15,312.2481818,311.9833105,311.8579041,310.6185588,310.0738886,309.8477672,309.6188341,309.6551742,0.14,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1
98,18.24,36.0,83.8032787,131.0163934,188.6163934,204.8163934,280.5087011,345.1240858,7.5,6.1,4.0,3.9,0.0733333,0.0998534,0.0483333,0.0339926,0.02,0.0190957,0.05,-0.0111577,318.15,319.4876,321.260997,323.5714888,325.1763865,326.3283865,326.6377361,330.4223515,330.3409898,0.48,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1
99,45.3913043,91.5652174,164.0946292,211.2122762,237.5694191,251.0694191,388.3717447,499.7205819,4.6,6.8,5.6,4.3,0.0283333,0.0129329,0.115,-0.0028176,-0.0160367,-0.020134,-0.008686,-0.0148148,317.15,318.436087,319.0332473,327.3741296,327.241373,326.8186906,326.5468819,325.3542708,325.767286,0.25,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1
100,81.6,96.0,124.8,130.2,209.6716981,249.0679245,327.9910015,438.7602322,4.5,6.0,5.3,2.6,0.1016667,0.0108751,0.0633333,0.0703674,0.0366667,-0.0127779,0.025,-0.0008692,307.15,315.446,315.6026008,317.4266008,317.8065846,320.7205469,320.217144,322.1902209,320.3722736,0.46,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1
101,87.3191489,143.2340426,221.6340426,293.6340426,344.2590426,445.5090426,560.1757092,658.8423759,4.7,4.5,3.2,2.7,0.1116667,0.1147814,0.0266667,0.0267905,0.0216667,0.0172398,0.0116667,0.0123869,288.15,297.9006383,304.3186259,306.4092926,308.338206,309.435081,311.1806081,312.5183859,312.4549957,0.28,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1
102,56.5714286,113.1428571,243.7714286,333.2571429,336.7186813,414.2571429,506.6049689,595.8223602,6.3,3.5,5.2,4.6,0.0533333,0.0569951,0.0166667,0.0181369,0.0533333,0.0784396,0.0058887,0.0107539,312.15,315.1671429,318.3914347,320.5685776,322.1915703,322.3761857,328.4582741,329.0020824,328.8044352,0.19,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1
103,42.9473684,105.4736842,152.2105263,162.9473684,212.0382775,238.8746411,287.1673241,349.5087875,5.7,5.7,5.5,4.1,0.17,0.1803537,0.0039426,0.0123977,0.0070695,-0.0167652,0.0017933,0.0009726,287.15,294.4510526,305.7279069,305.9121721,306.0452839,306.3923345,305.9424178,306.0290204,306.6420973,0.45,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1
104,87.0,173.0,214.2363636,256.7818182,291.5186603,326.8870813,368.693533,424.4354684,7.2,5.5,5.7,3.1,0.27,0.001455,0.0516667,0.0585035,0.0020824,-0.0146845,0.0133333,0.0141405,284.15,307.64,307.7651303,309.8956758,312.3847319,312.4570664,311.9376985,312.4951178,312.6437114,0.28,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1
105,18.0,110.25,172.7205882,261.6617647,301.3859026,452.8341785,564.6913214,690.6913214,3.2,3.4,2.9,2.8,0.0533333,0.0537035,0.04,0.0378513,0.015,0.0132123,0.01,0.0062059,289.15,290.11,295.064148,297.5629716,300.9295126,301.5253747,303.5263497,304.6449212,331.5587253,0.37,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1
106,173.1428571,204.0,222.5142857,288.3428571,367.6761905,409.6761905,524.3428571,672.3428571,4.2,3.5,5.4,2.7,0.0533333,0.0532988,0.025,0.0340427,0.0383333,0.0487115,0.0383333,0.0393728,295.15,304.3842857,306.0289352,306.4917923,308.7327752,311.7738863,313.8197695,318.2153251,322.1702634,0.25,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1
107,47.25,111.0,227.0816327,309.3673469,397.0195209,462.7586513,802.5986513,973.9586513,4.8,4.9,2.3,2.5,0.0333333,0.0286844,0.0333333,-0.0101939,0.01,0.0058664,-0.0013718,-0.0006138,307.15,308.725,310.55363,314.4230178,313.5842042,314.460726,314.8463803,314.3801857,314.0326086,0.08,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1
108,19.0285714,117.7714286,141.594958,226.8302521,291.2953684,328.1325777,484.6543168,621.6108386,7.0,6.8,4.3,4.6,0.0833333,0.0724619,0.06,0.0836439,0.0266667,0.0281011,0.0034404,0.0098741,304.15,305.7357143,312.8908113,314.3202231,321.4496369,323.1687067,324.203872,324.7423769,324.8396253,0.02,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1
109,69.8823529,202.2352941,337.0045249,345.3122172,363.6518398,394.2178776,482.9620636,613.5667148,3.4,3.9,5.3,4.3,0.0516667,0.0557724,0.0016503,-0.0008567,0.1066667,0.0899296,0.0021681,0.0034207,297.15,300.7605882,308.1422326,308.3646442,308.3575274,310.3137538,313.0625453,313.2549501,313.4285862,0.27,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1
110,18.0,137.0,159.1538462,177.4307692,374.0461538,446.0461538,581.0461538,830.4747253,3.6,6.5,3.9,2.8,0.0516667,0.0582886,0.055,0.0755016,0.000936,0.0034839,0.015,-0.0006917,308.15,309.08,316.0163392,317.2348008,318.6147379,318.7987696,319.0496098,321.0746098,320.1123234,0.15,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1
111,63.6923077,85.8461538,117.1505017,123.4113712,131.7685141,196.0542284,241.0542284,296.8542284,7.8,4.6,5.6,4.0,0.205,0.2219349,0.0716667,0.0724259,0.04,0.0353122,0.0005872,0.0054425,297.15,310.2069231,315.1236358,317.3671141,317.8205633,318.154849,320.4249181,320.4513401,321.2913771,0.49,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1
112,121.8461538,186.2307692,199.4015009,279.30394,300.7507485,383.4741527,407.4741527,486.6741527,5.2,4.1,4.7,4.5,0.1,0.1150241,0.0216667,0.018797,0.1066667,0.100157,0.0583333,0.0696513,284.15,296.3346154,303.7403982,304.0257641,305.5276917,307.8153513,316.1006812,317.5006812,328.8808989,0.31,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1
113,116.25,211.5,284.2659574,301.1170213,511.9741641,561.6884498,750.6884498,831.6884498,4.8,4.7,2.1,2.4,0.03,0.0239174,0.0283333,0.035655,0.0116667,0.0128705,0.0066667,0.0052214,305.15,308.6375,310.9156277,312.9773298,313.5781537,316.0381537,316.6780019,317.9380019,319.1885183,0.22,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1
114,58.5762712,153.1525424,250.1694915,302.6440678,365.1346338,451.3987848,634.6715121,752.4896939,5.9,5.9,5.3,2.2,0.155,0.1808771,-0.0121591,-0.030313,-0.0055764,0.0048737,0.0066667,-0.0013155,295.15,304.229322,321.3360081,320.1563646,318.5657048,318.2172313,318.6376549,319.8594731,318.5179144,0.05,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1
115,20.8421053,40.7368421,59.2233286,119.5476529,222.7929359,337.5853888,350.5084657,643.1238503,7.6,3.7,5.3,3.9,0.1766667,0.1875715,0.0716667,0.0713794,0.0090305,0.0103289,0.0416667,0.0468257,292.15,295.8321053,299.5637916,300.8886564,305.194572,306.1269234,307.3126035,307.8510651,306.5188821,0.13,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1
116,65.915493,110.028169,175.6752278,224.910522,329.4489835,361.2951373,413.910522,609.1412912,7.1,6.8,5.2,2.6,0.2633333,0.2798177,0.06,0.0566355,-0.0075656,-0.0117564,0.0083333,0.0074062,284.15,301.5077465,313.8512554,317.790079,320.5785465,319.7876488,319.4132519,319.8517135,320.527123,0.14,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1
117,90.4615385,170.7692308,225.3899204,278.1485411,345.7274885,400.043278,480.043278,600.043278,3.9,5.8,5.7,2.7,0.035,0.0318678,0.0733333,0.0720234,0.0483333,0.0036004,0.01,0.0112282,301.15,304.3161538,306.8753812,310.8808985,314.6807532,317.9470689,318.1426279,318.9426279,319.1308179,0.25,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1
118,47.3142857,152.2285714,184.5044335,275.1251232,318.0928651,416.8025425,449.6260719,470.8025425,3.5,5.8,3.1,3.4,0.0333333,0.0352478,0.13,0.1234004,0.03,0.0299128,0.035,-0.0019365,294.15,295.7271429,299.4251454,303.6210075,314.803639,316.0926713,319.0453578,320.1941813,318.3203822,0.43,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1
119,59.2941176,73.0588235,119.0916104,178.1080039,286.1080039,360.1849269,569.9780304,645.7021683,6.8,6.1,5.2,2.9,0.2133333,0.2091665,0.085,0.084563,0.0483333,0.0404685,0.0233333,-0.003061,294.15,306.7994118,309.6785269,313.5913138,318.581919,323.801919,326.7996998,331.6948722,330.0365638,0.14,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1
120,107.1818182,301.9090909,336.6,392.2363636,461.8363636,503.2363636,551.2363636,603.5220779,4.4,5.5,6.0,4.2,0.1016667,0.0948676,0.04,0.045455,0.0308478,0.0347278,-0.0042972,0.0050826,289.15,300.0468182,318.5201324,319.9077687,322.4367213,324.5837291,326.021461,325.8151963,325.1379451,0.14,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1
121,61.1052632,128.3684211,137.9194415,192.2867884,257.4296455,523.1439313,568.5352356,615.4917573,7.6,4.9,2.1,2.3,0.075,0.1031586,0.0566667,0.0531177,0.005,0.0047936,0.01,0.0075429,311.15,315.7328947,322.6716692,323.2128937,326.1007607,326.426475,327.7002081,328.1541211,330.8976964,0.34,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1
122,10.6478873,41.0704225,60.7067862,149.0704225,169.9125278,292.4388436,398.1409712,420.3537372,7.1,5.5,5.7,4.7,0.1516667,0.1907112,0.1583333,0.154188,-0.0003983,-0.0045795,-0.0019934,-0.0012954,296.15,297.7649296,303.5668489,306.6759398,320.3005484,320.2922477,319.7311439,319.5204401,318.5601285,0.31,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1
123,149.8064516,161.4193548,283.9725463,385.0789293,579.7039293,741.7039293,801.0552807,821.4877131,3.1,4.7,3.2,3.7,0.0133333,0.0154201,0.0283333,0.0266646,0.0133333,-0.0014417,0.0183333,-0.0064515,317.15,319.1474194,319.326491,322.7988315,325.494792,328.089792,327.8562349,328.944343,327.7889892,0.12,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1
124,60.75,138.75,194.75,277.15,370.0532258,460.633871,556.2200779,728.771802,4.8,4.5,3.1,2.9,0.0983333,0.1086348,-0.0050297,-0.0191546,0.0283333,-0.001438,-0.0025908,-0.0081344,290.15,296.12375,304.5972631,304.3156012,302.7372644,305.3695225,305.2392632,304.9916203,304.4176455,0.22,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1
125,63.2903226,126.0,219.0,263.4,293.1391304,471.573913,773.2881988,1073.2881988,6.2,6.0,2.3,2.1,0.0616667,0.0856946,0.0466667,0.0394976,0.0066667,0.0051096,0.005,0.0047026,308.15,312.0529032,317.4267831,321.7667831,323.5204773,323.7187382,324.6304617,326.1390332,332.638225,0.02,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1
126,3.75,54.0,100.5365854,121.6097561,158.8097561,208.0097561,358.866899,578.2954704,4.8,4.1,6.0,2.1,0.0766667,0.081021,0.06,0.0568782,0.085,0.0832307,0.01,0.0104191,285.15,285.4375,289.5088061,292.3010013,293.4996061,296.6616061,300.7565575,302.2651289,317.9147543,0.44,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1
127,74.3225806,159.0967742,171.5331378,233.714956,439.214956,571.214956,607.214956,823.214956,6.2,5.5,2.4,2.1,0.0583333,0.0406737,0.04,0.0538769,-0.0034827,-0.0014802,0.005,0.0056879,299.15,303.4854839,306.9335613,307.4310158,310.7811764,310.065488,309.8701069,310.0501069,308.3120266,0.19,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1
128,133.8113208,222.7924528,286.0356961,317.1708312,329.9208312,410.1708312,558.1708312,642.1708312,5.3,3.7,4.8,4.5,0.0366667,0.0033268,0.03,-0.0021689,-0.0133728,-0.0181292,0.0001437,0.0044635,312.15,317.0564151,317.3524345,319.2497318,319.1822016,319.0116986,317.5568298,317.578092,317.9869811,0.11,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1
129,63.7297297,69.0810811,180.6104928,254.0222576,282.5739817,334.0912231,355.8806968,444.9333283,7.4,5.1,5.8,3.8,0.215,0.2071166,0.0433333,0.0373443,0.1366667,0.1572613,0.0183333,0.0256355,288.15,301.8518919,302.9602456,307.7931867,310.5346961,314.4367651,322.5384353,322.937909,330.7907834,0.3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1
